"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","PM10","PM25"
"12/05/2012","55","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","11","55"
"12/06/2012","68","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","68"
"12/07/2012","66","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","66"
"12/08/2012","94","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","94"
"12/09/2012","90","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","90"
"12/10/2012","62","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","62"
"12/11/2012","51","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","10","51"
"12/12/2012","73","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","73"
"12/13/2012","84","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","84"
"12/14/2012","116","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","116"
"12/15/2012","147","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","147"
"12/16/2012","174","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","174"
"12/17/2012","65","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","65"
"12/18/2012","89","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","24","89"
"12/19/2012","85","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","85"
"12/20/2012","66","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","66"
"12/21/2012","124","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","124"
"12/22/2012","152","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","152"
"12/23/2012","130","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","30","130"
"12/24/2012","83","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","83"
"12/25/2012","90","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","90"
"12/26/2012","71","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","71"
"12/27/2012","85","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","85"
"12/28/2012","100","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","100"
"12/29/2012","63","PM2.5","Weaverville-Courthouse","06-105-0002","AQS","10","63"
"12/30/2012","68","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","68"
"12/31/2012","57","PM2.5","Weaverville-Courthouse","06-105-0002","AQS",".","57"
