"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"12/03/2015","28","Ozone","Redwood City","06-081-1001","AQS","11","28",".","25"
"12/04/2015","30","NO2","Redwood City","06-081-1001","AQS","11","20","19","30"
"12/05/2015","28","PM2.5","Redwood City","06-081-1001","AQS","11","14","28","24"
"12/06/2015","21","NO2","Redwood City","06-081-1001","AQS","10","19","16","21"
"12/07/2015","40","PM2.5","Redwood City","06-081-1001","AQS","11","14","40","27"
"12/08/2015","26","NO2","Redwood City","06-081-1001","AQS","11","21","21","26"
"12/09/2015","23","Ozone","Redwood City","06-081-1001","AQS","9","23","13","22"
"12/10/2015","34","Ozone","Redwood City","06-081-1001","AQS","7","34","11","12"
"12/11/2015","31","Ozone","Redwood City","06-081-1001","AQS","5","31","9","25"
"12/12/2015","26","Ozone","Redwood City","06-081-1001","AQS",".","26",".","16"
"12/13/2015","35","Ozone","Redwood City","06-081-1001","AQS","5","35","5","10"
"12/15/2015","32","NO2","Redwood City","06-081-1001","AQS","9","27","10","32"
"12/16/2015","30","NO2","Redwood City","06-081-1001","AQS","10","13","23","30"
"12/17/2015","33","PM2.5","Redwood City","06-081-1001","AQS","11","18","33","32"
"12/18/2015","29","Ozone","Redwood City","06-081-1001","AQS","8","29","15","24"
"12/19/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","10","19"
"12/20/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","5","16"
"12/21/2015","28","Ozone","Redwood City","06-081-1001","AQS","5","28","3","17"
"12/22/2015","35","Ozone","Redwood City","06-081-1001","AQS","3","35","13","12"
"12/23/2015","30","Ozone","Redwood City","06-081-1001","AQS","5","30","22","17"
"12/24/2015","31","Ozone","Redwood City","06-081-1001","AQS","5","31","13","21"
"12/25/2015","29","PM2.5","Redwood City","06-081-1001","AQS","7","27","29","21"
"12/26/2015","27","Ozone","Redwood City","06-081-1001","AQS","8","27","22","25"
"12/27/2015","30","PM2.5","Redwood City","06-081-1001","AQS","8","16","30","26"
"12/28/2015","36","PM2.5","Redwood City","06-081-1001","AQS","9","19","36","29"
"12/29/2015","31","PM2.5","Redwood City","06-081-1001","AQS","10","17","31","27"
"12/30/2015","28","PM2.5","Redwood City","06-081-1001","AQS","11","12","28","26"
"12/31/2015","59","PM2.5","Redwood City","06-081-1001","AQS","10","23","59","25"
