"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"11/30/2009","54","PM2.5","Redwood City","06-081-1001","AQS","16","13","54","37"
"12/01/2009","73","PM2.5","Redwood City","06-081-1001","AQS","14","6","73","35"
"12/02/2009","71","PM2.5","Redwood City","06-081-1001","AQS","13","9","71","31"
"12/03/2009","82","PM2.5","Redwood City","06-081-1001","AQS","11","10","82","29"
"12/04/2009","80","PM2.5","Redwood City","06-081-1001","AQS","14","5","80","31"
"12/05/2009","74","PM2.5","Redwood City","06-081-1001","AQS","15","19","74","27"
"12/06/2009","47","PM2.5","Redwood City","06-081-1001","AQS","10","28","47","25"
"12/07/2009","35","PM2.5","Redwood City","06-081-1001","AQS","8","22","35","29"
"12/08/2009","52","PM2.5","Redwood City","06-081-1001","AQS","13","11","52","33"
"12/09/2009","68","PM2.5","Redwood City","06-081-1001","AQS","13","16","68","30"
"12/10/2009","92","PM2.5","Redwood City","06-081-1001","AQS","8","7","92","28"
"12/11/2009","85","PM2.5","Redwood City","06-081-1001","AQS","11","23","85","26"
"12/12/2009","36","Ozone","Redwood City","06-081-1001","AQS","10","36","13","22"
"12/13/2009","33","Ozone","Redwood City","06-081-1001","AQS","8","33","22","23"
"12/14/2009","43","PM2.5","Redwood City","06-081-1001","AQS","10","13","43","32"
"12/15/2009","33","PM2.5","Redwood City","06-081-1001","AQS","15","19","33","26"
"12/16/2009","38","PM2.5","Redwood City","06-081-1001","AQS","11","17","38","31"
"12/17/2009","50","PM2.5","Redwood City","06-081-1001","AQS","14","13","50","31"
"12/18/2009","55","PM2.5","Redwood City","06-081-1001","AQS","18","7","55","30"
"12/19/2009","84","PM2.5","Redwood City","06-081-1001","AQS","19","8","84","20"
"12/20/2009","79","PM2.5","Redwood City","06-081-1001","AQS","13","8","79","25"
"12/21/2009","49","PM2.5","Redwood City","06-081-1001","AQS","15","33","49","23"
"12/22/2009","32","NO2","Redwood City","06-081-1001","AQS","6","25","14","32"
"12/23/2009","36","NO2","Redwood City","06-081-1001","AQS","13","24","31","36"
"12/24/2009","62","PM2.5","Redwood City","06-081-1001","AQS","15","22","62","35"
"12/25/2009","75","PM2.5","Redwood City","06-081-1001","AQS","16","18","75","28"
"12/26/2009","58","PM2.5","Redwood City","06-081-1001","AQS","13","16","58","28"
"12/27/2009","66","PM2.5","Redwood City","06-081-1001","AQS","11","18","66","22"
"12/28/2009","52","PM2.5","Redwood City","06-081-1001","AQS","11","13","52","29"
"12/29/2009","36","PM2.5","Redwood City","06-081-1001","AQS","15","29","36","31"
"12/30/2009","36","NO2","Redwood City","06-081-1001","AQS","14","18","34","36"
"12/31/2009","81","PM2.5","Redwood City","06-081-1001","AQS","16","6","81","29"
