"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","SO2","PM10","PM25","NO2"
"11/08/2009","36","PM2.5","Atascadero (original site)","06-079-8001","AQS","36","0","21","36","19"
"11/09/2009","42","Ozone","Red Hills","06-079-8005","AQS","42","1","25","40","27"
"11/10/2009","60","PM2.5","Atascadero (original site)","06-079-8001","AQS","39","1",".","60","28"
"11/11/2009","67","PM2.5","Atascadero (original site)","06-079-8001","AQS","44","0",".","67","30"
"11/12/2009","74","PM2.5","Atascadero (original site)","06-079-8001","AQS","30","0",".","74","16"
"11/13/2009","55","PM2.5","Atascadero (original site)","06-079-8001","AQS","39","0",".","55","25"
"11/14/2009","53","PM2.5","Atascadero (original site)","06-079-8001","AQS","41","0",".","53","19"
"11/15/2009","58","PM2.5","Atascadero (original site)","06-079-8001","AQS","43","0","15","58","28"
"11/16/2009","64","PM2.5","Atascadero (original site)","06-079-8001","AQS","44","0",".","64","36"
"11/17/2009","60","PM2.5","Atascadero (original site)","06-079-8001","AQS","44","0",".","60","36"
"11/18/2009","48","PM2.5","Atascadero (original site)","06-079-8001","AQS","35","0",".","48","21"
"11/19/2009","55","PM2.5","Atascadero (original site)","06-079-8001","AQS","42","0",".","55","33"
"11/20/2009","43","PM2.5","Atascadero (original site)","06-079-8001","AQS","43","0",".","43","20"
"11/21/2009","37","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","37","0","10","27","11"
"11/22/2009","36","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","36","1",".","34","13"
"11/23/2009","36","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","36","0",".","29","12"
"11/24/2009","52","PM2.5","Atascadero (original site)","06-079-8001","AQS","36","0","31","52","29"
"11/25/2009","75","PM2.5","Atascadero (original site)","06-079-8001","AQS","42","0","29","75","35"
"11/26/2009","72","PM2.5","Atascadero (original site)","06-079-8001","AQS","44","0","29","72","26"
"11/27/2009","53","PM2.5","Mesa2","06-079-2004","AQS","39","0","53","53","14"
"11/28/2009","55","PM2.5","Atascadero (original site)","06-079-8001","AQS","31","0","34","55","21"
"11/29/2009","62","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","0","19","62","24"
"11/30/2009","56","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","1","20","56","32"
"12/01/2009","61","PM2.5","Atascadero (original site)","06-079-8001","AQS","33","0","13","61","25"
"12/02/2009","63","PM2.5","Atascadero (original site)","06-079-8001","AQS","39","0","19","63","28"
"12/03/2009","85","PM2.5","Atascadero (original site)","06-079-8001","AQS","39","0","30","85","31"
"12/04/2009","101","PM2.5","Atascadero (original site)","06-079-8001","AQS","45","0",".","101","41"
"12/05/2009","59","PM2.5","Atascadero (original site)","06-079-8001","AQS","44","0",".","59","22"
"12/06/2009","55","PM2.5","Atascadero (original site)","06-079-8001","AQS","37","0",".","55","18"
"12/07/2009","41","PM2.5","Atascadero (original site)","06-079-8001","AQS","36","0",".","41","18"
"12/08/2009","63","PM2.5","Atascadero (original site)","06-079-8001","AQS","33",".",".","63","22"
"12/09/2009","77","PM2.5","Atascadero (original site)","06-079-8001","AQS","31",".","22","77","22"
"12/10/2009","81","PM2.5","Atascadero (original site)","06-079-8001","AQS","34","0",".","81","26"
"12/11/2009","35","Ozone","Red Hills","06-079-8005","AQS","35","0",".","18","14"
"12/12/2009","42","Ozone","Red Hills","06-079-8005","AQS","42","0",".","12","8"
"12/13/2009","41","Ozone","Red Hills","06-079-8005","AQS","41","0",".","32","17"
"12/14/2009","42","PM2.5","Atascadero (original site)","06-079-8001","AQS","35","0",".","42","19"
"12/15/2009","49","PM2.5","Atascadero (original site)","06-079-8001","AQS","37","0","14","49","20"
"12/16/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","1",".","54","19"
"12/17/2009","56","PM2.5","Atascadero (original site)","06-079-8001","AQS","36","0",".","56","9"
"12/18/2009","61","PM2.5","Atascadero (original site)","06-079-8001","AQS","34","0",".","61","14"
"12/19/2009","76","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","1",".","76","21"
"12/20/2009","56","PM2.5","Atascadero (original site)","06-079-8001","AQS","40","1",".","56","27"
"12/21/2009","40","Ozone","Red Hills","06-079-8005","AQS","40","1","19","36","22"
"12/22/2009","36","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","36","0",".","21","21"
"12/23/2009","46","PM2.5","Atascadero (original site)","06-079-8001","AQS","38","0","8","46","23"
"12/24/2009","64","PM2.5","Atascadero (original site)","06-079-8001","AQS","34","1","13","64","26"
"12/25/2009","68","PM2.5","Atascadero (original site)","06-079-8001","AQS","37","0","11","68","24"
"12/26/2009","50","PM2.5","Atascadero (original site)","06-079-8001","AQS","39","0","12","50","14"
"12/27/2009","54","PM2.5","Atascadero (original site)","06-079-8001","AQS","37","0","17","54","20"
"12/28/2009","59","PM2.5","Atascadero (original site)","06-079-8001","AQS","30","1","19","59","26"
"12/29/2009","57","PM2.5","Atascadero (original site)","06-079-8001","AQS","33","0","24","57","24"
"12/30/2009","47","PM2.5","Atascadero (original site)","06-079-8001","AQS","34","0","6","47","19"
"12/31/2009","64","PM2.5","Atascadero (original site)","06-079-8001","AQS","33","0","10","64","20"
