"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"11/30/2018","30","PM2.5","Redwood City","06-081-1001","AQS","3","30","30","16"
"12/01/2018","35","Ozone","Redwood City","06-081-1001","AQS","3","35","14","17"
"12/02/2018","30","Ozone","Redwood City","06-081-1001","AQS","5","30","19","25"
"12/03/2018","26","PM2.5","Redwood City","06-081-1001","AQS","9","19","26","25"
"12/04/2018","54","PM2.5","Redwood City","06-081-1001","AQS","7","6","54","23"
"12/05/2018","42","PM2.5","Redwood City","06-081-1001","AQS","7","17","42","23"
"12/06/2018","36","PM2.5","Redwood City","06-081-1001","AQS","7","20","36","25"
"12/07/2018","41","PM2.5","Redwood City","06-081-1001","AQS","9","13","41","26"
"12/08/2018","58","PM2.5","Redwood City","06-081-1001","AQS","9","17","58","22"
"12/09/2018","64","PM2.5","Redwood City","06-081-1001","AQS","8","13","64","16"
"12/10/2018","65","PM2.5","Redwood City","06-081-1001","AQS","9","14","65","28"
"12/11/2018","44","PM2.5","Redwood City","06-081-1001","AQS","9","10","44","23"
"12/12/2018","38","PM2.5","Redwood City","06-081-1001","AQS","7","19","38","26"
"12/13/2018","43","PM2.5","Redwood City","06-081-1001","AQS","10","15","43","28"
"12/14/2018","37","PM2.5","Redwood City","06-081-1001","AQS","9","31","37","28"
"12/15/2018","33","PM2.5","Redwood City","06-081-1001","AQS","7","20","33","23"
"12/16/2018","26","Ozone","Redwood City","06-081-1001","AQS","7","26","23","12"
"12/17/2018","26","Ozone","Redwood City","06-081-1001","AQS","7","26","25","19"
"12/18/2018","28","PM2.5","Redwood City","06-081-1001","AQS","9","22","28","25"
"12/19/2018","24","NO2","Redwood City","06-081-1001","AQS","8","16","19","24"
"12/20/2018","52","PM2.5","Redwood City","06-081-1001","AQS","9","4","52","21"
"12/21/2018","44","PM2.5","Redwood City","06-081-1001","AQS","9","12","44","19"
"12/22/2018","25","PM2.5","Redwood City","06-081-1001","AQS","6","19","25","24"
"12/23/2018","33","PM2.5","Redwood City","06-081-1001","AQS","6","16","33","21"
"12/24/2018","32","PM2.5","Redwood City","06-081-1001","AQS","8","31","32","15"
"12/25/2018","26","Ozone","Redwood City","06-081-1001","AQS","3","26","22","17"
"12/26/2018","25","PM2.5","Redwood City","06-081-1001","AQS","9","24","25","21"
"12/27/2018","31","Ozone","Redwood City","06-081-1001","AQS","8","31","10","25"
"12/28/2018","30","Ozone","Redwood City","06-081-1001","AQS","5","30","15","25"
"12/29/2018","27","NO2","Redwood City","06-081-1001","AQS","7","24","21","27"
"12/30/2018","33","Ozone","Redwood City","06-081-1001","AQS","8","33","32","16"
"12/31/2018","33","Ozone","Redwood City","06-081-1001","AQS","3","33","16","19"
