"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"12/12/2017","67","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","25","67"
"12/13/2017","65","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","23","65"
"12/14/2017","75","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","75"
"12/15/2017","64","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","64"
"12/16/2017","37","Ozone","Santa Cruz","06-087-0007","AQS","37","27"
"12/17/2017","32","Ozone","Santa Cruz","06-087-0007","AQS","32","28"
"12/18/2017","30","Ozone","Santa Cruz","06-087-0007","AQS","30","."
"12/19/2017","32","Ozone","Santa Cruz","06-087-0007","AQS","32","."
"12/20/2017","32","Ozone","Santa Cruz","06-087-0007","AQS","32","."
"12/21/2017","27","Ozone","Santa Cruz","06-087-0007","AQS","27","."
"12/22/2017","53","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","27","53"
"12/23/2017","56","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","22","56"
"12/24/2017","61","PM2.5","Santa Cruz","06-087-0007","AQS","17","61"
"12/25/2017","50","PM2.5","Santa Cruz","06-087-0007","AQS","26","50"
"12/26/2017","45","PM2.5","Santa Cruz","06-087-0007","AQS","26","45"
"12/27/2017","43","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","23","43"
"12/28/2017","47","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","20","47"
"12/29/2017","55","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","21","55"
"12/30/2017","59","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","22","59"
"12/31/2017","56","PM2.5","San Lorenzo Valley Middle School","06-087-1005","AQS","31","56"
