"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","SO2","PM10","PM25","NO2"
"10/29/2017","93","Ozone","Red Hills","06-079-8005","AQS","93","0","16","36","9"
"10/30/2017","36","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","36","0","17","29","5"
"10/31/2017","38","Ozone","Paso Robles","06-079-0005","AQS","38","0","18","23","12"
"11/01/2017","40","Ozone","Paso Robles","06-079-0005","AQS","40","0","20","24","14"
"11/02/2017","38","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","38","0","19","36","15"
"11/03/2017","40","Ozone","Carrizo Plains","06-079-8006","AQS","40","0","19","39","8"
"11/04/2017","36","Ozone","Carrizo Plains","06-079-8006","AQS","36","0","17","27","9"
"11/05/2017","39","Ozone","Paso Robles","06-079-0005","AQS","39","0","19","26","11"
"11/06/2017","39","Ozone","Paso Robles","06-079-0005","AQS","39","0","25","32","14"
"11/07/2017","42","Ozone","Paso Robles","06-079-0005","AQS","42","0","28","35","15"
"11/08/2017","31","Ozone","Morro Bay","06-079-3001","AQS","31","0","22","17","18"
"11/09/2017","31","Ozone","Paso Robles","06-079-0005","AQS","31","0","12","7","7"
"11/10/2017","49","PM10","Arroyo Grande CDF","06-079-2007","AQS","37","0","49","36","12"
"11/11/2017","43","PM10","Arroyo Grande CDF","06-079-2007","AQS","37","0","43","38","11"
"11/12/2017","37","Ozone","Red Hills","06-079-8005","AQS","37","0","25","30","14"
"11/13/2017","41","PM10","Arroyo Grande CDF","06-079-2007","AQS","41","0","41","32","23"
"11/14/2017","39","Ozone","Carrizo Plains","06-079-8006","AQS","39","0","26","36","10"
"11/15/2017","45","PM2.5","Atascadero","06-079-8002","AQS","39","0","27","45","15"
"11/16/2017","32","PM2.5","Mesa2","06-079-2004","AQS","30","0","29","32","14"
"11/17/2017","36","Ozone","Paso Robles","06-079-0005","AQS","36","0","19","19","10"
"11/18/2017","36","Ozone","Paso Robles","06-079-0005","AQS","36","0","26","32","21"
"11/19/2017","47","PM2.5","Atascadero","06-079-8002","AQS","40","0","26","47","23"
"11/20/2017","45","Ozone","Red Hills","06-079-8005","AQS","45","0","35","42","26"
"11/21/2017","49","Ozone","Red Hills","06-079-8005","AQS","49","0","37","36","20"
"11/22/2017","54","Ozone","Red Hills","06-079-8005","AQS","54","0","42","39","30"
"11/23/2017","55","PM2.5","Mesa2","06-079-2004","AQS","50","0","36","55","19"
"11/24/2017","44","PM10","Arroyo Grande CDF","06-079-2007","AQS","34","0","44","42","10"
"11/25/2017","57","PM2.5","Mesa2","06-079-2004","AQS","45","0","47","57","23"
"11/26/2017","40","Ozone","Red Hills","06-079-8005","AQS","40","0","20","36","11"
"11/27/2017","42","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","42","0","14","19","12"
"11/28/2017","40","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","40","0","32","37","14"
"11/29/2017","45","PM2.5","Mesa2","06-079-2004","AQS","39","0","31","45","13"
"11/30/2017","53","PM2.5","Atascadero","06-079-8002","AQS","38","0","37","53","18"
"12/01/2017","60","PM2.5","Atascadero","06-079-8002","AQS","40","0","51","60","25"
"12/02/2017","59","PM2.5","Atascadero","06-079-8002","AQS","40","0","38","59","25"
"12/03/2017","37","Ozone","Nipomo Regional Park (NRP)","06-079-4002","AQS","37","0","19","33","15"
"12/04/2017","78","PM10","Mesa2","06-079-2004","AQS","35","0","78","62","18"
"12/05/2017","62","PM10","Mesa2","06-079-2004","AQS","39","0","62","50","24"
"12/06/2017","48","PM10","Arroyo Grande CDF","06-079-2007","AQS","38","0","48","46","28"
"12/07/2017","68","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","43","0","52","68","36"
"12/08/2017","61","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","45","0","55","61","34"
"12/09/2017","74","PM2.5","Atascadero","06-079-8002","AQS","45","0","51","74","26"
"12/10/2017","76","PM2.5","Atascadero","06-079-8002","AQS","44","0","65","76","29"
"12/11/2017","63","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","44","0","63","63","34"
"12/12/2017","82","PM2.5","Atascadero","06-079-8002","AQS","43","0","50","82","34"
"12/13/2017","72","PM2.5","Atascadero","06-079-8002","AQS","43","0","61","72","36"
"12/14/2017","69","PM2.5","Atascadero","06-079-8002","AQS","44","0","59","69","37"
"12/15/2017","69","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","46","0","57","69","26"
"12/16/2017","74","PM10","Nipomo Regional Park (NRP)","06-079-4002","AQS","35","0","74","60","27"
"12/17/2017","58","PM10","Arroyo Grande CDF","06-079-2007","AQS","37","0","58","55","18"
"12/18/2017","60","PM2.5","Atascadero","06-079-8002","AQS","42","0","56","60","30"
"12/19/2017","46","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","43","0","44","46","21"
"12/20/2017","33","Ozone","Paso Robles","06-079-0005","AQS","33","0","17","30","25"
"12/21/2017","37","PM2.5","Atascadero","06-079-8002","AQS","33","0","17","37","24"
"12/22/2017","62","PM2.5","Atascadero","06-079-8002","AQS","40","0","44","62","29"
"12/23/2017","63","PM2.5","Atascadero","06-079-8002","AQS","39","0","25","63","24"
"12/24/2017","71","PM2.5","Atascadero","06-079-8002","AQS","38","0","31","71","24"
"12/25/2017","74","PM2.5","Atascadero","06-079-8002","AQS","39","0","33","74","24"
"12/26/2017","68","PM2.5","Atascadero","06-079-8002","AQS","40","0","53","68","23"
"12/27/2017","66","PM2.5","Atascadero","06-079-8002","AQS","42","0","43","66","17"
"12/28/2017","79","PM2.5","Atascadero","06-079-8002","AQS","42","0","54","79","28"
"12/29/2017","68","PM2.5","Atascadero","06-079-8002","AQS","49","0","62","68","32"
"12/30/2017","53","PM2.5","Arroyo Grande CDF","06-079-2007","AQS","45","0","44","53","26"
"12/31/2017","55","PM2.5","Atascadero","06-079-8002","AQS","40","0","25","55","17"
