"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM25","NO2"
"12/16/2017","49","PM2.5","Napa","06-055-0003","AQS","14","34","49","15"
"12/17/2017","49","PM2.5","Napa","06-055-0003","AQS","10","33","49","26"
"12/18/2017","68","PM2.5","Napa","06-055-0003","AQS","11","25","68","30"
"12/19/2017","64","PM2.5","Napa","06-055-0003","AQS","8","27","64","24"
"12/20/2017","48","PM2.5","Napa","06-055-0003","AQS","6","30","48","26"
"12/21/2017","53","PM2.5","Napa","06-055-0003","AQS","10","30","53","32"
"12/22/2017","68","PM2.5","Napa","06-055-0003","AQS","11","25","68","25"
"12/23/2017","80","PM2.5","Napa","06-055-0003","AQS","10","13","80","24"
"12/24/2017","70","PM2.5","Napa","06-055-0003","AQS","10","16","70","24"
"12/25/2017","81","PM2.5","Napa","06-055-0003","AQS","10","18","81","22"
"12/26/2017","56","PM2.5","Napa","06-055-0003","AQS","10","19","56","20"
"12/27/2017","63","PM2.5","Napa","06-055-0003","AQS","10","13","63","24"
"12/28/2017","62","PM2.5","Napa","06-055-0003","AQS","10","15","62","24"
"12/29/2017","65","PM2.5","Napa","06-055-0003","AQS","11","14","65","22"
"12/30/2017","63","PM2.5","Napa","06-055-0003","AQS","10","12","63","24"
"12/31/2017","73","PM2.5","Napa","06-055-0003","AQS","10","11","73","23"
